de_tema,a_tema,termino_interno,termino_externo,weight
0,1,destacar,villarreal,77
0,1,destacar,monica,58
0,1,turismo,villarreal,49
0,2,corona,gustavo,51
0,3,brava,liga,59
0,3,brava,equipo,48
0,3,brava,final,41
0,5,visitante,playa,32
0,5,nivel,autoridad,29
0,6,internacional,festival,41
0,6,internacional,evento,34
0,6,identidad,tradicion,33
0,7,brava,campeon,40
0,7,alto,calor,28
0,7,nivel,agua,27
0,9,internacional,mexico,47
0,9,nivel,mexico,46
0,9,representar,mexico,43
0,11,merecido,felicidad,36
0,11,merecido,felicidades,29
0,11,reconocimiento,felicidad,29
0,12,doble,pedir,37
0,13,turistico,tampico,194
0,13,internacional,tampico,175
0,13,turismo,tampico,171
0,14,identidad,historia,30
0,14,educativo,educacion,28
0,14,educativo,escuela,28
0,15,nivel,nacional,116
0,15,internacional,nacional,49
0,15,destacar,nacional,49
0,16,turistico,economico,45
0,16,turismo,economico,33
0,16,alumbrado,publico,32
0,18,internacional,dia,65
0,18,alto,temperatura,60
0,18,nivel,dia,42
0,20,alto,nombre,35
0,22,historico,centro,68
0,22,alto,zona,52
0,22,alto,riesgo,43
0,23,turistico,proyecto,37
0,23,destacar,proyecto,28
0,25,visitante,turista,33
0,25,visitante,semana,32
0,25,turistico,semana,29
0,29,nivel,ano,52
0,29,alto,ano,43
0,29,representar,ano,39
0,31,nivel,gobierno,73
0,31,destacar,municipal,60
0,31,ofrecer,servicio,49
0,33,huella,dejar,29
0,34,turismo,rodriguez,41
0,34,turismo,secretario,33
0,34,turismo,hernandez,29
1,0,villarreal,destacar,77
1,3,presidenta,equipo,93
1,3,villarreal,tampiqueno,83
1,3,excelente,equipo,78
1,5,presidenta,persona,83
1,6,villarreal,dif,118
1,6,presidenta,evento,110
1,6,villarreal,evento,106
1,8,presidenta,gente,105
1,8,excelente,gente,97
1,8,monica,gente,94
1,9,presidenta,mexico,254
1,9,presidenta,claudia,249
1,9,presidenta,sheinbaum,150
1,11,presidenta,gracias,364
1,11,monica,gracias,328
1,11,villarreal,gracias,313
1,13,villarreal,tampico,1227
1,13,monica,tampico,1109
1,13,presidenta,tampico,778
1,14,villarreal,espacio,112
1,14,monica,espacio,98
1,14,presidenta,bonito,95
1,16,desarrollo,economico,130
1,16,villarreal,sistema,91
1,16,villarreal,publico,89
1,18,monica,dia,165
1,18,villarreal,dia,156
1,18,presidenta,dia,151
1,20,villarreal,luz,116
1,20,presidenta,luz,82
1,20,anaya,luz,78
1,22,villarreal,colonia,130
1,22,monica,colonia,122
1,22,villarreal,municipio,112
1,23,desarrollo,proyecto,75
1,27,presidenta,pueblo,159
1,29,villarreal,familia,174
1,29,monica,familia,159
1,29,presidenta,familia,158
1,31,presidenta,municipal,724
1,31,villarreal,municipal,556
1,31,monica,municipal,421
2,0,gustavo,corona,51
2,0,participacion,destacar,23
2,1,participacion,monica,29
2,1,participacion,villarreal,29
2,1,participacion,presidenta,25
2,3,participacion,equipo,17
2,5,libertad,persona,20
2,5,diputados,camara,17
2,5,participacion,autoridad,15
2,6,libertad,plaza,50
2,6,participacion,cultura,18
2,6,participacion,actividad,16
2,7,medalla,bronce,22
2,8,oro,plata,17
2,9,libertad,pais,30
2,9,libertad,mexico,25
2,9,medalla,olimpiada,25
2,10,responsabilidad,emitir,66
2,10,libertad,emitir,64
2,10,expresion,emitir,64
2,11,libertad,columna,130
2,11,expresion,columna,130
2,11,responsabilidad,columna,128
2,12,libertad,venezuela,41
2,12,coming,mona,20
2,12,libertad,lucha,17
2,13,participacion,tampico,101
2,13,inicio,tampico,65
2,13,responsabilidad,tampico,50
2,14,participacion,espacio,19
2,14,libertad,vivir,18
2,14,medalla,atleta,16
2,15,medalla,nacional,37
2,15,participacion,nacional,27
2,15,libertad,justicia,26
2,16,participacion,contar,29
2,16,responsabilidad,mayo,23
2,16,participacion,social,22
2,18,libertad,mujer,26
2,18,libertad,dia,25
2,18,inicio,dia,21
2,19,responsabilidad,junio,21
2,21,diaz,miguel,31
2,22,libertad,newsletter,65
2,22,expresion,newsletter,65
2,22,responsabilidad,newsletter,64
2,23,responsabilidad,julio,20
2,23,jaibo,puerto,19
2,24,participacion,ciudadano,22
2,24,libertad,derecho,18
2,25,inicio,semana,28
2,26,expresion,informativo,66
2,26,libertad,noticias,65
2,26,expresion,noticias,65
2,27,libertad,articulo,66
2,27,responsabilidad,articulo,64
2,27,expresion,articulo,64
2,28,youtube,canal,16
2,29,inicio,ano,21
2,29,participacion,paz,20
2,29,participacion,ano,19
2,30,libertad,quedar,76
2,30,libertad,casa,72
2,30,libertad,opinion,68
2,31,participacion,municipal,44
2,31,responsabilidad,seguir,37
2,31,participacion,fortalecer,33
2,33,oro,dejar,19
2,33,libertad,deber,18
2,33,libertad,democracia,15
2,34,participacion,cabo,15
3,0,liga,brava,59
3,0,equipo,brava,48
3,0,final,brava,41
3,1,equipo,presidenta,93
3,1,tampiqueno,villarreal,83
3,1,equipo,excelente,78
3,6,deportivo,evento,46
3,6,participar,invitar,33
3,6,equipo,recibir,28
3,7,equipo,campeon,41
3,7,liga,campeon,40
3,8,partido,verde,32
3,9,mundial,mexico,106
3,9,partido,mexico,104
3,9,seleccion,mexico,51
3,10,cruz,roja,33
3,11,equipo,gracias,75
3,11,tampiqueno,gracias,56
3,11,equipo,felicidad,49
3,12,copa,mundo,41
3,12,mundial,mundo,28
3,13,equipo,tampico,237
3,13,mundial,tampico,162
3,13,tampiqueno,tampico,147
3,14,mundial,vivir,34
3,14,futbol,historia,31
3,14,deportivo,espacio,30
3,15,partido,nacional,44
3,15,participar,nacional,43
3,15,deportivo,nacional,35
3,16,dolares,millon,67
3,16,partido,buscar,32
3,18,mundial,dia,70
3,18,nunez,ruiz,59
3,18,nunez,adolfo,55
3,19,mundial,junio,42
3,20,partido,ganar,28
3,22,equipo,seguridad,45
3,22,participar,estatal,38
3,22,equipo,colonia,33
3,23,mundial,fifa,30
3,26,electricidad,comision,31
3,27,partido,politico,70
3,27,partido,morena,34
3,27,partido,pan,29
3,28,final,clausura,46
3,28,partido,hora,30
3,28,liga,clausura,29
3,29,equipo,familia,60
3,29,equipo,ano,42
3,29,mundial,familia,40
3,31,tampiqueno,seguir,74
3,31,equipo,seguir,71
3,31,participar,municipal,60
3,33,final,querer,40
3,33,partido,deber,38
3,33,partido,querer,35
3,34,futbol,pasion,44
4,1,madre,monica,27
4,1,hijo,villarreal,25
4,1,negocio,local,25
4,5,malo,persona,24
4,5,madre,persona,24
4,5,hijo,persona,22
4,6,madre,recibir,21
4,7,madre,cielo,20
4,8,hijo,salir,27
4,8,madre,gente,25
4,8,hijo,gente,25
4,9,madre,mexico,54
4,9,madre,pais,39
4,9,hijo,pais,28
4,10,hijo,seguro,21
4,11,madre,gracias,58
4,11,madre,feliz,38
4,11,hijo,gracias,24
4,12,madre,maria,71
4,12,madre,volver,27
4,12,madre,pedir,24
4,13,negocio,tampico,74
4,13,hijo,tampico,45
4,13,producto,tampico,44
4,14,hijo,padre,50
4,14,madre,padre,39
4,14,madre,vivir,35
4,15,madre,justicia,25
4,15,hijo,nacional,21
4,16,precio,pesos,57
4,16,madre,buscar,31
4,16,costar,pesos,24
4,17,issste,hospital,30
4,18,madre,dia,106
4,18,madre,mujer,63
4,18,madre,amor,51
4,19,hijo,lopez,20
4,20,madre,senora,34
4,20,madre,luz,22
4,20,madre,llamar,20
4,22,negocio,zona,22
4,23,madre,virgen,44
4,23,madre,guadalupe,30
4,25,madre,santa,19
4,26,aca,alias,41
4,27,madre,pueblo,29
4,27,comprar,dinero,25
4,27,madre,hermano,20
4,28,madre,esperar,26
4,28,marcado,clima,23
4,28,hijo,esperar,19
4,29,madre,ano,81
4,29,madre,vida,78
4,29,madre,familia,68
4,30,madre,casa,38
4,30,madre,amar,23
4,30,hijo,casa,22
4,31,madre,gobierno,41
4,31,madre,seguir,40
4,31,negocio,gobierno,25
4,33,madre,querer,72
4,33,madre,dejar,56
4,33,hijo,querer,43
5,0,playa,visitante,32
5,0,autoridad,nivel,29
5,1,persona,presidenta,83
5,1,persona,excelente,45
5,1,persona,villarreal,41
5,6,persona,recibir,50
5,6,persona,grupo,37
5,6,persona,compartir,32
5,8,persona,gente,72
5,8,persona,salir,47
5,8,persona,cualquiera,38
5,9,persona,mexico,82
5,9,persona,pais,52
5,9,persona,mexicano,38
5,10,persona,seguro,29
5,11,persona,gracias,88
5,11,informacion,gracias,57
5,11,persona,feliz,36
5,12,persona,mundo,39
5,12,persona,pedir,35
5,13,nota,tampico,322
5,13,persona,tampico,199
5,13,autoridad,tampico,165
5,14,persona,vivir,71
5,14,persona,espacio,36
5,14,persona,nino,32
5,15,autoridad,federal,62
5,15,autoridad,nacional,49
5,15,autoridad,caso,45
5,16,informacion,acuerdo,54
5,16,servidor,publico,47
5,16,persona,buscar,41
5,17,persona,perder,32
5,17,conductor,accidente,31
5,17,persona,vehiculo,29
5,18,persona,dia,98
5,18,persona,mujer,66
5,18,persona,llegar,65
5,22,autoridad,zona,88
5,22,autoridad,seguridad,75
5,22,autoridad,estatal,72
5,24,autoridad,ciudadano,32
5,25,persona,semana,36
5,27,persona,dinero,41
5,27,persona,pueblo,33
5,27,persona,politico,28
5,28,comunicacion,medio,41
5,28,persona,esperar,37
5,28,persona,medio,29
5,29,persona,ano,113
5,29,persona,vida,97
5,29,persona,familia,72
5,30,persona,casa,56
5,30,persona,quedar,43
5,30,persona,necesitar,38
5,31,autoridad,municipal,96
5,31,persona,seguir,83
5,31,persona,municipal,64
5,32,persona,parecer,28
5,33,persona,querer,76
5,33,persona,dejar,72
5,33,persona,deber,53
5,34,autoridad,cabo,31
6,0,festival,internacional,41
6,0,evento,internacional,34
6,1,dif,villarreal,118
6,1,evento,presidenta,110
6,1,evento,villarreal,106
6,2,plaza,libertad,50
6,3,evento,deportivo,46
6,5,recibir,persona,50
6,5,grupo,persona,37
6,7,plaza,hijas,44
6,7,tarde,maximo,40
6,9,recibir,mexico,42
6,9,evento,mexico,38
6,11,evento,gracias,75
6,11,compartir,gracias,69
6,11,llenar,orgullo,44
6,13,evento,tampico,244
6,13,dif,tampico,229
6,13,cultura,tampico,190
6,14,cultural,espacio,90
6,14,evento,nino,59
6,14,cultura,espacio,51
6,15,evento,nacional,55
6,15,recibir,nacional,39
6,15,cultura,secretaria,36
6,16,dif,sistema,99
6,16,recibir,millon,46
6,16,recibir,pesos,35
6,18,disfrutar,dia,61
6,18,actividad,dia,60
6,18,especial,dia,58
6,19,cultural,metropolitano,50
6,19,actividad,junio,37
6,20,dif,luz,74
6,22,recorrido,zona,48
6,22,plaza,centro,38
6,22,plaza,zona,37
6,23,marco,antonio,66
6,25,recibir,semana,36
6,25,actividad,semana,35
6,26,locatario,mercado,35
6,29,disfrutar,familia,105
6,29,recibir,familia,64
6,29,compartir,familia,60
6,30,cultura,casa,61
6,31,dif,municipal,75
6,31,evento,municipal,68
6,31,cultura,municipal,67
7,0,campeon,brava,40
7,0,calor,alto,28
7,0,agua,nivel,27
7,1,maximo,laredo,38
7,1,agua,laguna,36
7,1,victoria,villarreal,26
7,2,bronce,medalla,22
7,3,campeon,equipo,41
7,3,campeon,liga,40
7,3,campeon,final,23
7,4,cielo,madre,20
7,4,agua,amanecer,19
7,5,agua,autoridad,26
7,5,agua,persona,22
7,5,mar,playa,20
7,6,hijas,plaza,44
7,6,maximo,tarde,40
7,8,agua,salir,33
7,9,maximo,grado,33
7,9,maximo,bravo,29
7,9,calor,grado,27
7,10,sol,gonzalez,36
7,11,campeon,felicidad,29
7,11,agua,gracias,27
7,11,festejo,gracias,24
7,12,mensaje,maria,22
7,12,mensaje,corina,21
7,12,agua,pedir,21
7,13,agua,tampico,157
7,13,sol,tampico,142
7,13,victoria,ciudad,119
7,14,festejo,nino,25
7,14,agua,escuela,19
7,15,calor,golpe,38
7,15,agua,nacional,36
7,15,agua,senalar,19
7,16,lagunario,sistema,42
7,16,agua,explicar,27
7,16,agua,sistema,25
7,18,maximo,minimo,159
7,18,maximo,temperatura,86
7,18,calor,temperatura,71
7,20,agua,planta,25
7,20,mensaje,enviar,24
7,21,campeon,campeones,41
7,22,agua,comapa,67
7,22,maximo,zona,65
7,22,agua,zona,64
7,23,sol,antonio,25
7,23,agua,proyecto,21
7,24,aire,libre,25
7,24,agua,corte,22
7,24,agua,ciudadano,19
7,25,agua,negro,28
7,25,agua,pleno,21
7,25,calor,temporada,20
7,26,agua,comision,19
7,27,lomas,rosales,29
7,27,carolina,diana,21
7,27,carolina,rosales,20
7,28,maximo,ambiente,34
7,28,maximo,rio,31
7,28,agua,hora,24
7,29,agua,ano,34
7,29,agua,vida,28
7,29,agua,tomar,28
7,30,agua,casa,25
7,30,carolina,clabe,20
7,31,agua,potable,56
7,31,agua,servicio,55
7,31,agua,suministro,39
7,33,agua,dejar,26
7,33,mensaje,dejar,22
7,33,agua,falta,22
7,34,carolina,perez,20
8,1,gente,presidenta,105
8,1,gente,excelente,97
8,1,gente,monica,94
8,3,verde,partido,32
8,3,gente,equipo,27
8,4,salir,hijo,27
8,5,gente,persona,72
8,5,salir,persona,47
8,5,cualquiera,persona,38
8,6,gente,grupo,26
8,7,salir,agua,33
8,9,gente,mexico,80
8,9,creer,mexico,65
8,9,salir,mexico,63
8,10,salir,presidente,28
8,10,gente,presidente,27
8,11,gente,gracias,112
8,11,salir,gracias,43
8,11,gente,apoyar,43
8,12,gente,pedir,36
8,12,creer,mundo,28
8,12,gente,mundo,26
8,13,gente,tampico,146
8,13,salir,tampico,99
8,13,creer,tampico,65
8,14,gente,vivir,52
8,14,salir,vivir,37
8,14,creer,vivir,32
8,16,salir,buscar,33
8,16,gente,contar,32
8,17,robar,ladron,31
8,17,salir,perder,27
8,18,gente,dia,75
8,18,gente,llegar,55
8,18,salir,dia,50
8,22,salir,calle,43
8,22,verde,area,41
8,22,gente,cercano,35
8,23,campos,antonio,104
8,27,gente,pueblo,81
8,27,gente,dinero,39
8,27,robar,dinero,39
8,28,gente,esperar,33
8,28,salir,esperar,29
8,29,gente,ano,69
8,29,salir,ano,64
8,29,salir,familia,47
8,30,gente,casa,58
8,30,gente,quedar,43
8,30,salir,quedar,41
8,31,gente,gobierno,121
8,31,gente,seguir,107
8,31,mano,seguir,61
8,32,subir,video,32
8,32,gente,video,31
8,32,salir,narco,28
8,33,gente,querer,136
8,33,creer,querer,84
8,33,salir,querer,81
9,0,mexico,internacional,47
9,0,mexico,nivel,46
9,0,mexico,representar,43
9,1,mexico,presidenta,254
9,1,claudia,presidenta,249
9,1,sheinbaum,presidenta,150
9,3,mexico,mundial,106
9,3,mexico,partido,104
9,3,mexico,seleccion,51
9,4,mexico,madre,54
9,4,pais,madre,39
9,5,mexico,persona,82
9,5,pais,persona,52
9,5,mexicano,persona,38
9,6,mexico,recibir,42
9,6,mexico,evento,38
9,8,mexico,gente,80
9,8,mexico,creer,65
9,8,mexico,salir,63
9,10,mexico,presidente,67
9,10,pais,presidente,63
9,11,mexico,gracias,128
9,11,pais,gracias,71
9,11,claudia,gracias,62
9,12,mexico,mundo,106
9,12,mexico,trump,62
9,12,pais,mundo,50
9,13,mexico,tampico,324
9,13,mexico,tamaulipas,286
9,13,mexico,ciudad,211
9,14,mexico,vivir,91
9,14,mexico,historia,73
9,14,pais,vivir,58
9,15,mexico,nacional,142
9,15,pais,nacional,82
9,15,mexicano,nacional,58
9,16,mexico,millon,77
9,16,pais,millon,57
9,16,mexico,acuerdo,56
9,17,veracruz,carretera,45
9,18,mexico,dia,138
9,18,mexico,golfo,82
9,18,pais,mujer,81
9,19,obrador,lopez,76
9,19,mexico,junio,53
9,19,andres,lopez,38
9,20,mexico,ganar,43
9,20,mexico,llamar,43
9,20,mexico,nombre,42
9,22,veracruz,norte,93
9,22,mexico,zona,58
9,22,mexico,municipio,55
9,24,mexico,defender,52
9,27,mexico,pueblo,165
9,27,mexico,morena,67
9,27,mexicano,pueblo,64
9,28,mexico,esperar,62
9,28,pais,esperar,44
9,28,bravo,rio,44
9,29,mexico,ano,142
9,29,pais,ano,112
9,29,mexicano,ano,71
9,30,mexico,casa,64
9,30,mexico,quedar,51
9,30,mexico,venir,45
9,31,mexico,gobierno,196
9,31,mexico,seguir,146
9,31,pais,gobierno,111
9,32,mexico,narco,68
9,32,mexicano,ejercito,65
9,32,mexico,video,47
9,33,mexico,querer,130
9,33,mexico,dejar,103
9,33,mexico,pasar,101
9,34,mexico,domingo,45
10,1,presidente,presidenta,67
10,1,seguro,presidenta,54
10,1,seguro,villarreal,47
10,2,emitir,responsabilidad,66
10,2,emitir,libertad,64
10,2,emitir,expresion,64
10,3,roja,cruz,33
10,3,seguro,tampiqueno,23
10,5,seguro,persona,29
10,6,seguro,recibir,25
10,7,gonzalez,sol,36
10,8,presidente,salir,28
10,8,presidente,gente,27
10,8,presidente,creer,25
10,9,presidente,mexico,67
10,9,presidente,pais,63
10,9,presidente,claudia,34
10,11,emitir,columna,128
10,11,emitir,respetar,64
10,11,presidente,gracias,48
10,12,presidente,trump,53
10,12,donald,trump,44
10,12,gonzalez,maria,33
10,13,seguro,tampico,215
10,13,gonzalez,tampico,126
10,13,seguro,ciudad,98
10,14,seguro,espacio,67
10,14,seguro,vivir,32
10,14,presidente,vivir,24
10,15,presidente,nacional,32
10,15,seguro,secretaria,29
10,15,gonzalez,carlos,25
10,16,seguro,social,41
10,16,seguro,publico,38
10,16,seguro,contar,35
10,17,gonzalez,edmundo,26
10,18,gonzalez,roberto,42
10,18,presidente,mujer,38
10,18,seguro,dia,34
10,22,emitir,newsletter,64
10,22,seguro,seguridad,60
10,22,seguro,zona,43
10,26,emitir,noticias,64
10,27,emitir,articulo,64
10,27,presidente,pueblo,48
10,27,presidente,politico,28
10,28,minuto,hora,24
10,28,seguro,esperar,22
10,29,seguro,familia,68
10,29,presidente,ano,49
10,29,seguro,ano,45
10,30,emitir,opinion,65
10,30,emitir,casa,64
10,30,emitir,quedar,64
10,31,seguro,seguir,93
10,31,presidente,municipal,74
10,31,presidente,gobierno,53
10,32,presidente,narco,25
10,33,presidente,querer,68
10,33,seguro,querer,46
10,33,presidente,problema,29
10,34,armando,martinez,61
10,34,manriquez,martinez,44
10,34,alcalde,martinez,43
